1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),2 - Highway Agency District,9 - Location,11 - Mile Point (miles),16 - Latitude (decimal),17 - Longitude (decimal),21 - Maintenance Responsibility,37 - Historical Significance Code,98A - Neighboring State Name,98B - Neighboring State Percent Responsibility,99 - Border Bridge Structure Number,101 - Parallel Structure Designation Code,106 - Year Reconstructed,44A - Approach Spans Material,44B - Approach Spans Design,46 - Number of Approach Spans,107 - Deck Structure Type Code,108A - Wearing Surface Type Code,108B - Membrane Type Code,108C - Deck Protection Code,10 - Inventory Route - Minimum Vertical Clearance (ft.),32 - Approach Roadway Width (ft.),33 - Bridge Median Code,34 - Skew Angle (degrees),35 - Structure Flared,38 - Navigation Control Code,39 - Navigation Vertical Clearance (ft.),40 - Navigation Horizontal Clearance (ft.),47 - Inventory Route Total Horizontal Clearance (ft.),48 - Length of Maximum Span (ft.),50A - Left Curb/Sidewalk Width (ft.),50B - Right Curb/Sidewalk Width (ft.),51 - Bridge Roadway Width Curb to Curb (ft.),52 - Deck Width - Out to Out (ft.),53 - Minimum Vertical Clearance Over Bridge Roadway (ft.),54B - Minimum Vertical Underclearance (ft.),55B - Minimum Lateral Underclearance on Right (ft.),56 - Minimum Lateral Underclearance on Left (ft.),111 - Pier Abutment Protection Code,116 - Minimum Vertical Clearance - Lift Bridge (ft.),90 - Inspection Date,91 - Designated Inspection Frequency,92A - Fracture Critical Details,92B - Underwater Inspection,92C - Other Special Inspection,93A - Fracture Critical Detail Date,93B - Underwater Inspection Date,93C - Other Special Inspection Date,36A - Bridge Railings,36B - Transitions,36C - Approach Guardrail,36D - Bridge Guardrail Ends,58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,61 - Channel and Channel Protection Condition Rating,62 - Culverts Condition Rating,67 - Structural Evaluation Appraisal,68 - Deck Geometry Appraisal,69 - Underclearance Appraisal Vertical and Horizontal,71 - Waterway Adequacy Appraisal,72 - Approach Alignment Appraisal,113 - Scour Critical Bridge Value,31 - Design Load Descriptor,41 - Structure Operational Status Code,63 - Operating Rating Method Code,64 - Operating Rating (US tons),65 - Inventory Rating Method Code,66 - Inventory Rating (US tons),70 - Bridge Posting Code,5A - Record Type,5B - Route Signing Prefix Code,5C - Designated Level of Service Code,5D - Route Number,5E - Directional Suffix Code,12 - Base Highway Network,19 - Bypass or Detour Length (miles),20 - Toll Status,26 - Functional Class Of Inventory Route,28A - Lanes On the Structure,28B - Lanes Under the Structure,30 - Year of Average Daily Traffic,42A - Type of Service on Bridge Code,42B - Type Of Service Under Bridge Code,100 - STRAHNET Highway Designation,102 - Direction of Traffic Code,104 - Inventory Route NHS Code,105 - Federal Lands Highways Code,109 - Average Daily Truck Traffic (Percent ADT),110 - Designated National Truck Network Code,114 - Future Average Daily Traffic,115 - Year of Future Average Daily Traffic,13A - LRS Inventory Route,13B - Subroute Number,54A - Minimum Vertical Underclearance Reference Feature,55A - Minimum Lateral Underclearance Reference Feature,75A - Type of Work Proposed,75B - Work Done By,76 - Length of Structure Improvement (ft.),94 - Bridge Improvement Cost,95 - Roadway Improvement Cost,96 - Total Project Cost,97 - Year of Improvement Cost Estimate,103 - Temporary Structure Designation Code,112 - NBIS Minimum Bridge Length,CAT23 - Condition Code,Computed - Average Daily Truck Traffic (Volume),Latest Submittal Year,Average Relative Humidity,Average Temperature,Maximum Temperature,Mean Wind Speed,Minimum Temperature,Number of Freeze-Thaw Cycles,Number of Snowfall Days,Number of Days with Measurable Precipitation,Number of Days with Temperature Below 0?C,Prevailing Wind Direction,Time of Wetness,Total Precipitation,Metropolitan Planning Organization (MPO),U.S. Congressional District,State Senate District,State House District
13,Georgia,000000006700780,State Highway Agency,67,Cobb County,0,49756,Marietta city,1973,219180,Steel,Stringer/Multi-beam or Girder,3,160.1,M-9020 BELLS FERRY ROAD ,I-75              ,Good,49,31989.4,7,2.7 MI N OF MARIETTA     ,267.999,33.99108,-84.55114,1,5,,,,N,1990,0,0,0,1,5,0,0,99.99,191.9,3,0,0,N,0,0,97.1,86.9,0,0,194.2,199.8,99.98999786,16.5,15.7,0,,0,6/2/17 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,7,7,7,N,N,7,9,9,N,8,Bridge not over waterway,6,A,1,52.9,1,32,5,1,1,1,75,0,1,1.2,3,11,12,2,2012,1,1,1,2,1,0,11,1,328770,2032,,0,H,H,,,0,2330,233,3495,,,Y,7,24110,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,037 - State Senate District 37,034 - State House District 34
13,Georgia,000000006753470,State Highway Agency,67,Cobb County,49756,49756,Marietta city,2017,4780,Prestressed Concrete,Stringer/Multi-beam or Girder,1,158.1,BELLS FERRY ROAD        ,I-75 MANAGED LANE ,Good,5,6174,7,NORTH MARIETTA           ,267.799,33.99063,-84.55138,1,5,,,,N,,0,0,0,1,0,0,0,99.99,35.8,0,0,0,0,0,0,35.4,158.1,0,0,35.8,39,0,17.4,17.1,18.7,,0,2/2/18 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,7,7,7,N,N,7,3,9,N,8,Bridge not over waterway,6,A,1,108.9,1,44,5,1,1,1,401,1,1,3.7,2,11,2,2,2018,1,1,1,1,1,0,0,0,328770,2032,671000401,0,H,H,,,189,14030,1403,21045,2018,,Y,7,0,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,037 - State Senate District 37,034 - State House District 34
13,Georgia,000000028500860,State Highway Agency,285,Troup County,0,0,No Place Code,1977,490,Steel Continuous,Stringer/Multi-beam or Girder,4,333,I-85 (SR 403)           ,M.-HOGANSVILLE RD ,Good,45,11471.6,3,1.5 MI S OF HOGANSVILLE  ,5,33.12816,-84.89349,1,5,,,,N,,0,0,0,1,5,0,0,99.99,21,0,19,0,N,0,0,31.8,106,0,0,32.2,34.4,99.98999786,16.6,29.5,42.3,,0,11/2/17 0:00,24,N  ,N  ,N  ,,,,1,0,1,1,7,7,7,N,N,5,6,6,N,5,Bridge not over waterway,3,A,1,36.9,1,21.9,5,1,4,1,417,0,1,9.9,3,8,2,4,2012,1,1,0,2,0,0,1,0,735,2032,2852041700,0,H,H,,,0,1301,130,1952,,,Y,7,5,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,028 - State Senate District 28,132 - State House District 132
13,Georgia,000000006700310,State Highway Agency,67,Cobb County,4252,4252,Austell city,1944,18920,Steel Continuous,Stringer/Multi-beam or Girder,2,202.1,SWEETWATER CREEK        ,US 78-US 278      ,Fair,78,16244.9,7,IN EAST AUSTELL          ,1,33.81546,-84.62225,1,5,,,,N,1994,1,4,3,1,5,0,0,99.99,65,0,0,0,0,0,0,64.3,60,5.9,7.5,64.3,80.4,99.98999786,0,0,0,,0,11/2/17 0:00,24,N  ,Y60,N  ,,1018,,1,1,1,1,7,6,7,8,N,5,4,N,8,8,"Bridge with ""unknown"" foundation that has not been evaluated for scour. Until risk can be determined, a plan of action should be developed and implemented to reduce the risk to users from abridge failure during and immediately after a flood event (see HEC 23).",2,A,1,36.9,1,24.9,5,1,2,1,78,0,1,3.1,3,14,5,0,2012,5,5,0,2,1,0,1,0,28380,2032,671000005,0,N,N,,,0,1435,144,2153,,,Y,6,189,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",13 - Congressional District 13,033 - State Senate District 33,039 - State House District 39
13,Georgia,000000028500920,State Highway Agency,285,Troup County,0,0,No Place Code,1977,760,Steel,Stringer/Multi-beam or Girder,3,207,I-185 NBL (SR 411)      ,LOWER BIG SPRINGS ,Good,45,9576.8,3,4 MI SE OF LAGRANGE      ,3,32.98624,-84.94917,1,5,,,,N,,0,0,0,1,5,0,0,99.99,24,0,6,0,N,0,0,44,89.9,0,0,44,46.3,99.98999786,16.4,32.8,28.8,,0,11/2/17 0:00,24,N  ,N  ,N  ,,,,1,0,1,1,7,8,7,N,N,7,9,6,N,8,Bridge not over waterway,6,A,1,50.9,1,31,5,1,4,1,1429,0,1,6.2,3,7,2,2,2012,1,1,0,2,0,0,1,0,1140,2032,2852040800,0,H,H,,,0,809,81,1213,,,Y,7,8,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,029 - State Senate District 29,133 - State House District 133
13,Georgia,000000007700130,State Highway Agency,77,Coweta County,55020,55020,Newnan city,1969,21420,Steel,Stringer/Multi-beam or Girder,3,191.9,CSX RAILROAD (50425A)   ,SR 34             ,Fair,53,15364.4,3,CITY OF NEWNAN           ,12,33.38257,-84.79427,1,5,,,,N,,0,0,0,1,0,0,0,99.99,67.9,0,30,0,N,0,0,67.9,74.1,4.9,4.9,67.9,80.1,99.98999786,22.4,9.8,0,,0,10/2/18 0:00,24,N  ,N  ,N  ,,,,0,0,0,0,6,7,7,N,N,7,5,4,N,5,Bridge not over waterway,6,A,1,63.9,1,37.9,5,1,3,1,34,0,1,1.2,3,16,5,0,2012,5,2,0,2,1,0,3,0,32130,2032,,0,R,R,,,0,0,0,0,,,Y,6,643,2022,76,16.7,38.6,0,-6.3,,,117,39,167.98,4482,1150.77,"13197100 - Atlanta Regional Commission, GA",03 - Congressional District 3,028 - State Senate District 28,070 - State House District 70
13,Georgia,000000007700020,State Highway Agency,77,Coweta County,55020,55020,Newnan city,1979,11030,Prestressed Concrete,Slab,4,95.1,SOU. RAILROAD (719209L) ,US 27 ALT. / SR 14,Good,43,6586.4,3,CITY OF NEWNAN           ,14,33.37074,-84.79948,1,5,,,,N,,0,0,0,2,6,0,0,99.99,51.8,0,30,0,N,0,0,51.8,29.9,5.9,5.9,51.8,69.2,99.98999786,20,10.2,0,1,0,1/2/19 0:00,24,N  ,N  ,N  ,,,,0,0,0,0,7,7,7,N,N,6,4,4,N,8,Bridge not over waterway,6,A,1,50.9,1,30,5,1,2,2,27,0,1,1.2,3,14,4,0,2012,5,2,0,2,1,0,1,0,16545,2032,,0,R,R,,,0,574,57,860,,,Y,7,110,2022,76,16.7,38.6,0,-6.3,,,117,39,167.98,4482,1150.77,"13197100 - Atlanta Regional Commission, GA",03 - Congressional District 3,028 - State Senate District 28,070 - State House District 70
13,Georgia,000000028500910,State Highway Agency,285,Troup County,0,0,No Place Code,1977,760,Steel,Stringer/Multi-beam or Girder,3,204.1,I-185 SBL (SR 411)      ,LOWER BIG SPRINGS ,Good,45,9440.2,3,4 MI SE OF LAGRANGE      ,3,32.98638,-84.95018,1,5,,,,N,,0,0,0,1,0,0,0,99.99,24,0,3,0,N,0,0,44,88.9,0,0,44,46.3,99.98999786,18.1,29.9,31.8,,0,11/2/17 0:00,24,N  ,N  ,N  ,,,,1,0,0,0,7,8,7,N,N,6,9,8,N,8,Bridge not over waterway,6,A,1,48.9,1,29,5,1,4,1,1429,0,1,6.2,3,7,2,2,2012,1,1,0,2,0,0,1,0,1140,2032,2852040800,0,H,H,,,0,797,80,1196,,,Y,7,8,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,029 - State Senate District 29,133 - State House District 133
13,Georgia,000000006752970,County Highway Agency,67,Cobb County,0,0,No Place Code,2010,1930,Prestressed Concrete,Stringer/Multi-beam or Girder,2,133.9,WINDY HILL/MACLAND CONN.,CALLAWAY ROAD     ,Good,12,11901.4,7,3.6 MILES WEST OF SYMRNA ,0,33.89653,-84.59122,2,5,,,,N,,0,0,0,1,0,0,0,99.99,24,2,50,0,0,0,0,43.6,66.9,5.9,9.8,44,88.9,99.98999786,18.4,7.2,1.3,,0,9/2/17 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,7,7,8,N,N,7,2,4,N,8,Bridge not over waterway,6,A,1,87,1,52.9,5,1,4,1,4394,0,1,3.1,3,19,5,4,2012,5,1,0,2,0,0,1,0,2895,2032,,0,H,H,,,0,952,95,1428,,,Y,7,19,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,033 - State Senate District 33,041 - State House District 41
13,Georgia,000000009750660,State Highway Agency,97,Douglas County,0,0,No Place Code,2010,7280,Concrete,Tee Beam,6,240.2,ANNEEWAKEE CREEK        ,SR 166            ,Good,12,10321.7,7,7 MI SE OF DOUGLASVILLE  ,15,33.66525,-84.68387,1,5,,,,N,,0,0,0,1,0,0,0,99.99,27.9,0,0,0,0,0,0,40,40,0,0,40,43,99.98999786,0,0,0,,0,10/2/17 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,7,8,7,8,N,7,5,N,9,8,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",6,A,1,54.9,1,33,5,1,3,1,166,0,0,8.1,3,16,2,0,2012,1,5,0,2,0,0,1,0,10920,2032,0,0,N,N,,,0,938,94,1407,,,Y,7,73,2022,76,16.8,37,1,-5.9,,,110,41,168.64,4359,1120.56,"13197100 - Atlanta Regional Commission, GA",13 - Congressional District 13,035 - State Senate District 35,065 - State House District 65
13,Georgia,000000012300410,County Highway Agency,123,Gilmer County,0,0,No Place Code,1974,570,Concrete,Culvert,2,25.9,STOVER CREEK            ,BIG CREEK ROAD    ,Fair,48,518.7,6,11.8 MI E OF ELLIJAY     ,11,34.67177,-84.27689,2,5,,,,N,,0,0,0,N,N,N,N,99.99,20,0,44,0,0,0,0,27.9,13.1,0,0,0,0,99.98999786,0,0,0,,0,3/2/17 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,N,N,N,6,6,6,N,N,9,8,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",6,A,0,61,0,35.9,5,1,4,1,1010,0,1,0,3,7,2,0,2012,1,5,0,2,0,0,1,0,855,2032,1232019200,0,N,N,,,0,0,0,0,,,Y,6,6,2022,78,14.9,37.6,0,-6.8,,,134,65,157.49,4524,1515.94,,09 - Congressional District 9,051 - State Senate District 51,007 - State House District 7
13,Georgia,000000006752790,City or Municipal Highway Agency,67,Cobb County,49756,49756,Marietta city,2009,6670,Concrete,Culvert,1,42,NOSES CREEK             ,KENNESAW AVENUE   ,Good,13,1005.8,7,IN NORTH WEST MARIETTA   ,1,33.96889,-84.56268,4,5,,,,N,,0,0,0,N,N,N,N,99.99,24,0,0,0,0,0,0,24,42,4.9,0,0,0,99.98999786,0,0,0,,0,9/2/18 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,N,N,N,7,7,7,N,N,8,8,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",6,A,0,50.9,0,35.9,5,1,5,1,9024,0,1,1.9,3,17,2,0,2011,5,5,0,2,0,0,1,0,10005,2031,672000896,0,N,N,,,0,164,16,246,,,Y,7,67,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,033 - State Senate District 33,034 - State House District 34
13,Georgia,000000005750650,County Highway Agency,57,Cherokee County,39524,39524,Holly Springs city,1991,2202,Concrete,Culvert,3,28.9,TOONIGH CREEK           ,BRADSHAW LANE     ,Good,31,691.5,6,IN SE HOLLY SPRINGS      ,0,34.1606,-84.48553,2,5,,,,N,,0,0,0,N,N,N,N,99.99,24,0,0,0,0,0,0,24,8.9,0,0,0,0,99.98999786,0,0,0,,0,5/2/18 0:00,24,N  ,N  ,N  ,,,,N,N,N,N,N,N,N,7,7,6,N,N,9,8,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",2,A,0,46,0,26.9,5,1,4,1,832,0,1,98.8,3,19,2,0,2011,1,5,0,2,0,0,1,0,3303,2031,,0,N,N,,,0,113,11,170,,,Y,7,22,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,021 - State Senate District 21,021 - State House District 21
13,Georgia,000000028550800,County Highway Agency,285,Troup County,0,0,No Place Code,2015,380,Steel,Truss - Thru,1,215.9,FLAT SHOAL CREEK        ,CR 415 SALEM ROAD ,Good,7,6303.6,3,8 MI S OF LAGRANGE       ,4,32.91898,-84.97729,2,5,,,,N,,5,2,1,1,0,0,0,99.99,19,0,0,0,0,0,0,25.6,143,0.7,0.7,25.6,29.2,99.98999786,0,0,0,,0,12/2/17 0:00,24,Y12,N  ,N  ,1221,,,1,1,1,1,7,8,7,8,N,6,5,N,7,7,"Bridge with ""unknown"" foundation that has not been evaluated for scour. Until risk can be determined, a plan of action should be developed and implemented to reduce the risk to users from abridge failure during and immediately after a flood event (see HEC 23).",6,A,1,42,1,24.9,5,1,4,1,2031,0,1,13,3,7,2,0,2012,1,5,0,2,0,0,1,0,570,2032,2852041500,0,N,N,37,1,258.9,19181,1918,28771,2016,,Y,7,4,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,029 - State Senate District 29,133 - State House District 133
13,Georgia,000000005750960,County Highway Agency,57,Cherokee County,0,0,No Place Code,2010,1350,Prestressed Concrete,Stringer/Multi-beam or Girder,3,247,SHARP MOUNTAIN CREEK    ,HOWELL BRIDGE ROAD,Fair,12,10212.6,6,2.6 MI SOUTHWEST OF BALL ,3,34.3243,-84.41944,2,5,,,,N,,0,0,0,1,0,8,8,99.99,20,0,0,0,0,0,0,38.1,129.9,0,0,38.1,41.3,99.98999786,0,0,0,,0,5/2/18 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,7,8,6,5,N,6,6,N,8,8,"Bridge foundations determined to be stable for assessed or calculated scour condition. Scour is determined to be within the limits of footing or piles (Example B) by assessment (i.e.,bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge), by calculations or by installation of properly designed countermeasures (see HEC 23).",6,A,1,71,1,34.9,5,1,4,1,107,0,1,6.2,3,9,2,0,2011,1,5,0,2,0,0,17,0,2700,2029,,0,N,N,,,0,965,97,1448,,,Y,6,230,2022,78,14.9,37.6,0,-6.8,,,134,65,157.49,4524,1515.94,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,014 - State Senate District 14,023 - State House District 23
13,Georgia,000000028500700,State Highway Agency,285,Troup County,0,0,No Place Code,1977,44080,Concrete,Tee Beam,7,279.9,BEECH CREEK             ,I-85 (NBL)        ,Good,45,12303.4,3,5 MI S OF HOGANSVILLE    ,23,33.0972,-84.90805,1,5,,,,R,,0,0,0,1,5,0,0,99.99,38.1,1,25,0,0,0,0,42,40,0,0,42,44,99.98999786,0,0,0,,0,11/2/17 0:00,24,N  ,Y60,N  ,,719,,1,0,0,0,7,7,7,7,N,6,8,N,8,8,"Bridge foundations determined to be stable for assessed or calculated scour condition. Scour is determined to be within the limits of footing or piles (Example B) by assessment (i.e.,bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge), by calculations or by installation of properly designed countermeasures (see HEC 23).",6,A,1,46,1,26.9,5,1,1,1,85,0,1,1.2,3,1,2,0,2012,1,5,1,1,1,0,1,1,66120,2032,2851040300,0,N,N,,,0,1094,109,1641,,,Y,7,441,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,028 - State Senate District 28,132 - State House District 132
13,Georgia,000000007700830,City or Municipal Highway Agency,77,Coweta County,55020,55020,Newnan city,1976,10970,Steel,Stringer/Multi-beam or Girder,3,193.9,NOR/SOU RR (719210F)    ,LAGRANGE STREET   ,Fair,46,8269.9,3,IN NEWNAN                ,4,33.37105,-84.80101,4,5,,,,N,,0,0,0,1,0,0,0,99.99,29.9,0,10,0,N,0,0,29.9,73.2,4.9,4.9,29.9,42.7,99.98999786,22.4,14.8,0,1,0,1/2/19 0:00,24,N  ,N  ,N  ,,,,1,0,1,1,6,7,7,N,N,7,3,6,N,8,Bridge not over waterway,6,A,1,65.9,1,38.9,5,1,5,1,3506,0,1,1.2,3,16,2,0,2012,5,2,0,2,0,0,1,0,16455,2032,,0,R,R,,,0,758,76,1137,,,Y,6,110,2022,76,16.7,38.6,0,-6.3,,,117,39,167.98,4482,1150.77,"13197100 - Atlanta Regional Commission, GA",03 - Congressional District 3,028 - State Senate District 28,070 - State House District 70
13,Georgia,000000028500710,State Highway Agency,285,Troup County,0,0,No Place Code,1977,44080,Concrete,Tee Beam,7,279.9,BEECH CREEK             ,I-85 (SBL)        ,Fair,45,12303.4,3,5 MI S OF HOGANSVILLE    ,23,33.09748,-84.90833,1,5,,,,L,,0,0,0,1,5,0,0,99.99,38.1,1,25,0,0,0,0,42,40,0,0,42,44,99.98999786,0,0,0,,0,11/2/17 0:00,24,N  ,Y60,N  ,,719,,1,0,0,0,7,7,6,7,N,6,8,N,8,8,"Bridge foundations determined to be stable for assessed or calculated scour condition. Scour is determined to be within the limits of footing or piles (Example B) by assessment (i.e.,bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge), by calculations or by installation of properly designed countermeasures (see HEC 23).",6,A,1,45,1,26.9,5,1,1,1,85,0,1,1.2,3,1,2,0,2012,1,5,1,1,1,0,1,1,66120,2032,2851040300,0,N,N,,,0,1094,109,1641,,,Y,6,441,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,028 - State Senate District 28,132 - State House District 132
13,Georgia,000000022700080,State Highway Agency,227,Pickens County,0,0,No Place Code,1929,5180,Concrete,Slab,3,62,GEORGIA MARBLE CO RR    ,SR 53             ,Good,93,3234.7,6,IN TATE                  ,21,34.41866,-84.38145,1,5,,,,N,1980,0,0,0,1,6,0,8,99.99,24,0,8,0,N,0,0,44.3,25.9,0,4.9,44.3,52.2,99.98999786,19.7,8.9,0,,0,9/2/18 0:00,24,N  ,N  ,N  ,,,,1,0,1,1,7,7,7,N,N,5,9,3,N,8,Bridge not over waterway,2,A,2,39.9,2,22.9,5,1,3,1,53,0,1,9.9,3,2,2,0,2012,5,2,0,2,1,0,1,0,7770,2032,2271005300,0,R,R,,,0,242,24,363,,,Y,7,52,2022,78,14.9,37.6,0,-6.8,,,134,65,157.49,4524,1515.94,,09 - Congressional District 9,054 - State Senate District 54,011 - State House District 11
13,Georgia,000000028500690,State Highway Agency,285,Troup County,0,0,No Place Code,1977,44080,Concrete,Culvert,2,21,BEECH CREEK TRIB        ,I-85              ,Fair,45,1598.2,3,5.5 MI S OF HOGANSVILLE  ,23,33.09254,-84.9103,1,5,,,,N,,0,0,0,N,N,N,N,99.99,76.1,1,35,0,0,0,0,47.9,9.8,0,0,0,0,99.98999786,0,0,0,,0,11/2/17 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,N,N,N,6,6,6,N,N,8,8,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",6,A,0,110.1,0,110.1,5,1,1,1,85,0,1,16.2,3,1,5,0,2012,1,5,1,2,1,0,1,1,66120,2032,2851040300,0,N,N,,,0,127,13,190,,,Y,6,441,2022,77,17.3,39.6,0,-5.8,,,110,33,165.22,4649,1148.89,,03 - Congressional District 3,028 - State Senate District 28,132 - State House District 132
13,Georgia,000000006750190,County Highway Agency,67,Cobb County,0,0,No Place Code,1962,1930,Prestressed Concrete,Channel Beam,3,60,NOONDAY CREEK TRIB.     ,CEDER BROOK DR    ,Good,60,1713.7,7,4 MI E OF KENNESAW       ,0,34.01825,-84.54436,2,5,,,,N,,0,0,0,2,6,0,0,99.99,26.9,0,0,0,0,0,0,26.9,20,0.3,0.3,27.2,28.5,99.98999786,0,0,0,,0,5/2/17 0:00,24,N  ,N  ,N  ,,,,0,0,0,0,7,7,7,8,N,6,4,N,7,8,"Bridge with ""unknown"" foundation that has not been evaluated for scour. Until risk can be determined, a plan of action should be developed and implemented to reduce the risk to users from abridge failure during and immediately after a flood event (see HEC 23).",2,A,1,47,1,28,5,1,4,1,251,0,1,1.9,3,19,2,0,2012,1,5,0,2,0,0,1,0,2895,2032,,0,N,N,,,0,234,23,352,,,Y,7,19,2022,77,16.2,36.3,1,-6.3,,,111,47,171.63,4355,1210.12,"13197100 - Atlanta Regional Commission, GA",06 - Congressional District 6,032 - State Senate District 32,044 - State House District 44
13,Georgia,000000005750740,County Highway Agency,57,Cherokee County,0,0,No Place Code,2000,600,Steel,Culvert,4,39,ETOWAH RIVER TRIB.      ,ROBERTS ROAD      ,Fair,22,550.8,6,5 MILES NORTH OF CANTON  ,0,34.28629,-84.43644,2,5,,,,N,,0,0,0,N,N,N,N,99.99,14.1,0,44,0,0,0,0,17.7,6.9,0,0,0,0,99.98999786,0,0,0,,0,3/2/18 0:00,24,N  ,N  ,N  ,,,,1,1,1,1,N,N,N,7,5,5,N,N,6,6,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",2,A,0,48,0,26.9,5,1,4,1,1531,0,1,98.8,3,9,2,0,2011,1,5,0,2,0,0,1,0,900,2031,,0,N,N,,,0,152,15,229,,,Y,5,6,2022,78,14.9,37.6,0,-6.8,,,134,65,157.49,4524,1515.94,"13197100 - Atlanta Regional Commission, GA",11 - Congressional District 11,014 - State Senate District 14,023 - State House District 23
13,Georgia,000000007750580,County Highway Agency,77,Coweta County,0,0,No Place Code,1987,490,Concrete,Culvert,3,32.2,NEW RIVER               ,MIKE POWERS ROAD  ,Good,35,675.1,3,1.5 MI N OF GRANTVILLE   ,1,33.26901,-84.84242,2,5,,,,N,,0,0,0,N,N,N,N,99.99,21,0,0,0,0,0,0,30.8,9.8,0,0,0,0,99.98999786,0,0,0,,0,11/2/18 0:00,24,N  ,N  ,N  ,,,,N,N,N,N,N,N,N,8,7,7,N,N,8,5,"Bridge foundations determined to be stable for the assessed or calculated scour condition. Scour is determined to be above top of footing (Example A) by assessment (i.e., bridge foundations are on rock formations that have been determined to resist scour within the service life of the bridge4), by calculation or by installation of properly designed countermeasures (see HEC 23).",6,A,0,61,0,35.9,5,1,4,1,233,0,1,3.7,3,9,2,0,2012,1,5,0,2,0,0,1,0,735,2032,,0,N,N,,,0,125,13,188,,,Y,7,5,2022,76,16.7,38.6,0,-6.3,,,117,39,167.98,4482,1150.77,"13197100 - Atlanta Regional Commission, GA",03 - Congressional District 3,028 - State Senate District 28,132 - State House District 132
